"ID","Length","Symbol"
"ENSG00000256628",2797,"ZBTB11-AS1"
"ENSG00000256630",736,"ENSG00000256630"
"ENSG00000256632",567,"ENSG00000256632"
"ENSG00000256633",959,"PDE2A-AS2"
"ENSG00000256637",10022,"LINC01965"
"ENSG00000256640",460,"ENSG00000256640"
"ENSG00000256642",1452,"LINC00273"
"ENSG00000256643",1805,"LINC02441"
"ENSG00000256646",3915,"ENSG00000256646"
"ENSG00000256650",301,"RERG-IT1"
"ENSG00000256651",943,"ENSG00000256651"
"ENSG00000256654",9655,"ENSG00000256654"
"ENSG00000256657",922,"ENSG00000256657"
"ENSG00000256658",662,"ENSG00000256658"
"ENSG00000256659",2690,"LINC02368"
"ENSG00000256660",3844,"CLEC12B"
"ENSG00000256661",452,"A2ML1-AS1"
"ENSG00000256663",1423,"ENSG00000256663"
"ENSG00000256664",439,"ENSG00000256664"
"ENSG00000256667",986,"KLRA1P"
"ENSG00000256670",254,"RASSF3-DT"
"ENSG00000256671",3310,"LIMS4"
"ENSG00000256672",1254,"LINC02455"
"ENSG00000256673",400,"ENSG00000256673"
"ENSG00000256674",1440,"ENSG00000256674"
"ENSG00000256678",469,"SZRD1P1"
"ENSG00000256681",432,"MIX23P5"
"ENSG00000256682",940,"ENSG00000256682"
"ENSG00000256683",4542,"ZNF350"
"ENSG00000256684",4129,"LINC02737"
"ENSG00000256690",2079,"STX5-DT"
"ENSG00000256691",530,"ENSG00000256691"
"ENSG00000256695",670,"ENSG00000256695"
"ENSG00000256699",1568,"TMEM132D-AS2"
"ENSG00000256704",1150,"ENTR1P1"
"ENSG00000256705",599,"ENSG00000256705"
"ENSG00000256706",1790,"ENSG00000256706"
"ENSG00000256708",373,"ENSG00000256708"
"ENSG00000256709",291,"CSGALNACT2P2"
"ENSG00000256712",385,"ENSG00000256712"
"ENSG00000256713",2776,"PGA5"
"ENSG00000256714",389,"ENSG00000256714"
"ENSG00000256717",1092,"LINC02698"
"ENSG00000256720",508,"BTG1P1"
"ENSG00000256721",870,"CACNA1C-IT3"
"ENSG00000256723",1180,"ENSG00000256723"
"ENSG00000256733",859,"LINC02954"
"ENSG00000256734",757,"ENSG00000256734"
"ENSG00000256737",1266,"RBBP4P5"
"ENSG00000256742",3633,"KDM2B-DT"
"ENSG00000256745",549,"ARPC3P3"
"ENSG00000256746",536,"MADD-AS1"
"ENSG00000256747",679,"ENSG00000256747"
"ENSG00000256748",1430,"ENSG00000256748"
"ENSG00000256750",1291,"LINC02423"
"ENSG00000256751",5162,"PLBD1-AS1"
"ENSG00000256752",576,"HPRT1P3"
"ENSG00000256756",516,"TIMM17BP1"
"ENSG00000256757",524,"ENSG00000256757"
"ENSG00000256762",445,"STH"
"ENSG00000256769",444,"CACNA1C-AS3"
"ENSG00000256771",3630,"ZNF253"
"ENSG00000256774",324,"ENSG00000256774"
"ENSG00000256777",712,"PDCL3P7"
"ENSG00000256779",975,"SRSF8BP"
"ENSG00000256783",1035,"ENSG00000256783"
"ENSG00000256789",1197,"ENSG00000256789"
"ENSG00000256797",731,"KLRF2"
"ENSG00000256799",631,"ENSG00000256799"
"ENSG00000256802",4444,"LCIIAR"
"ENSG00000256803",1756,"ENSG00000256803"
"ENSG00000256804",304,"ENSG00000256804"
"ENSG00000256806",2433,"C17orf100"
"ENSG00000256810",2028,"ENSG00000256810"
"ENSG00000256811",1915,"TIALD"
"ENSG00000256812",1004,"CAPNS2"
"ENSG00000256813",491,"CCDC86-AS1"
"ENSG00000256814",585,"ENSG00000256814"
"ENSG00000256817",492,"TPT1P12"
"ENSG00000256824",883,"ENSG00000256824"
"ENSG00000256825",1374,"ENSG00000256825"
"ENSG00000256826",267,"ATP5MFP4"
"ENSG00000256827",355,"ENSG00000256827"
"ENSG00000256835",281,"ENSG00000256835"
"ENSG00000256837",687,"CACNA1C-IT1"
"ENSG00000256843",141,"ENSG00000256843"
"ENSG00000256844",330,"BORCS8P1"
"ENSG00000256847",799,"CCND2P1"
"ENSG00000256849",1498,"TCP1P3"
"ENSG00000256851",233,"ENSG00000256851"
"ENSG00000256852",989,"KNOP1P1"
"ENSG00000256861",2748,"ENSG00000256861"
"ENSG00000256862",2399,"PARP11-AS1"
"ENSG00000256870",4009,"SLC5A8"
"ENSG00000256875",615,"ENSG00000256875"
"ENSG00000256879",773,"PDE3A-AS1"
"ENSG00000256884",711,"ENSG00000256884"
"ENSG00000256888",1109,"LINC02366"
"ENSG00000256894",826,"ENSG00000256894"
"ENSG00000256896",1296,"PSMC1P8"
"ENSG00000256897",610,"ENSG00000256897"
"ENSG00000256898",532,"ARPC3P4"
"ENSG00000256902",536,"IQSEC3P1"
"ENSG00000256904",386,"A2ML1-AS2"
"ENSG00000256906",1717,"LINC02419"
"ENSG00000256912",395,"GCNAP1"
"ENSG00000256913",2494,"ENSG00000256913"
"ENSG00000256915",1544,"ENSG00000256915"
"ENSG00000256916",1756,"MMP20-AS1"
"ENSG00000256917",177,"ENSG00000256917"
"ENSG00000256925",5423,"ADGRA1-AS1"
"ENSG00000256928",752,"ENSG00000256928"
"ENSG00000256937",863,"KRT17P8"
"ENSG00000256940",1290,"PPP1R14B-AS1"
"ENSG00000256943",5450,"GALNT9-AS1"
"ENSG00000256944",513,"TMEM109-DT"
"ENSG00000256947",393,"ENSG00000256947"
"ENSG00000256948",715,"IQSEC3-AS2"
"ENSG00000256950",1831,"ENSG00000256950"
"ENSG00000256951",288,"ENSG00000256951"
"ENSG00000256955",1457,"ENSG00000256955"
"ENSG00000256963",283,"PPDPFP2"
"ENSG00000256966",3217,"ENSG00000256966"
"ENSG00000256967",1771,"ENSG00000256967"
"ENSG00000256968",279,"SNRPEP2"
"ENSG00000256969",1628,"ENSG00000256969"
"ENSG00000256971",2087,"LINC00508"
"ENSG00000256972",378,"ENSG00000256972"
"ENSG00000256973",738,"ENSG00000256973"
"ENSG00000256975",2042,"ENSG00000256975"
"ENSG00000256977",3530,"LIMS3"
"ENSG00000256980",953,"KHDC1L"
"ENSG00000256981",910,"ENSG00000256981"
"ENSG00000256982",2546,"ENSG00000256982"
"ENSG00000256984",364,"ENSG00000256984"
"ENSG00000256986",708,"ENSG00000256986"
"ENSG00000256987",1380,"ENSG00000256987"
"ENSG00000256988",4154,"ENSG00000256988"
"ENSG00000256994",1617,"LINC02378"
"ENSG00000256995",11647,"LINC02955"
"ENSG00000257000",495,"ENSG00000257000"
"ENSG00000257002",1199,"ENSG00000257002"
"ENSG00000257004",710,"ENSG00000257004"
"ENSG00000257005",304,"ENSG00000257005"
"ENSG00000257008",1535,"GPR142"
"ENSG00000257009",553,"ENSG00000257009"
"ENSG00000257012",1161,"ENSG00000257012"
"ENSG00000257016",270,"SLC25A39P2"
"ENSG00000257017",5492,"HP"
"ENSG00000257021",289,"HSPE1P20"
"ENSG00000257022",522,"ENSG00000257022"
"ENSG00000257023",2658,"ETNK1-DT"
"ENSG00000257025",564,"ENSG00000257025"
"ENSG00000257027",2508,"ENSG00000257027"
"ENSG00000257035",502,"ENSG00000257035"
"ENSG00000257037",1418,"RARS1P1"
"ENSG00000257038",2102,"ARHGEF17-AS1"
"ENSG00000257042",2658,"ENSG00000257042"
"ENSG00000257043",499,"SRSF3P1"
"ENSG00000257045",831,"ENSG00000257045"
"ENSG00000257046",3774,"SLCO1B3-SLCO1B7"
"ENSG00000257048",2249,"LINC02417"
"ENSG00000257052",1508,"PRPF19-DT"
"ENSG00000257056",2633,"LINC02282"
"ENSG00000257057",672,"C11orf97"
"ENSG00000257058",1022,"ENSG00000257058"
"ENSG00000257060",22776,"ENSG00000257060"
"ENSG00000257062",855,"ENSG00000257062"
"ENSG00000257065",762,"ENSG00000257065"
"ENSG00000257067",1917,"LINC02703"
"ENSG00000257069",2733,"KCNK4-CATSPERZ"
"ENSG00000257070",335,"ENSG00000257070"
"ENSG00000257074",316,"RPL29P33"
"ENSG00000257075",626,"RPEP6"
"ENSG00000257078",486,"ENSG00000257078"
"ENSG00000257083",4569,"ENSG00000257083"
"ENSG00000257084",2435,"MIR200CHG"
"ENSG00000257086",1394,"ENSG00000257086"
"ENSG00000257087",516,"ENSG00000257087"
"ENSG00000257093",7369,"DENND11"
"ENSG00000257094",309,"ENSG00000257094"
"ENSG00000257095",803,"ENSG00000257095"
"ENSG00000257096",472,"ENSG00000257096"
"ENSG00000257097",1809,"CLIP1-AS1"
"ENSG00000257101",287,"LRRC37A13P"
"ENSG00000257103",4521,"LSM14A"
"ENSG00000257105",496,"ENSG00000257105"
"ENSG00000257108",2096,"NHLRC4"
"ENSG00000257109",938,"OR4F28P"
"ENSG00000257113",280,"ENSG00000257113"
"ENSG00000257114",3233,"LINC02450"
"ENSG00000257115",981,"OR11H12"
"ENSG00000257119",348,"EEF1B2P4"
"ENSG00000257120",551,"ENSG00000257120"
"ENSG00000257121",515,"ENSG00000257121"
"ENSG00000257122",578,"RRN3P3"
"ENSG00000257124",569,"ENSG00000257124"
"ENSG00000257125",433,"KRT127P"
"ENSG00000257126",11648,"FOXG1-AS1"
"ENSG00000257127",6810,"CLLU1"
"ENSG00000257128",465,"ENSG00000257128"
"ENSG00000257129",973,"ENSG00000257129"
"ENSG00000257135",5680,"ODC1-DT"
"ENSG00000257137",2264,"LINC02874"
"ENSG00000257138",1143,"TAS2R38"
"ENSG00000257139",613,"LINC02821"
"ENSG00000257142",172,"ENSG00000257142"
"ENSG00000257146",247,"ENSG00000257146"
"ENSG00000257150",764,"PGAM1P5"
"ENSG00000257155",746,"NUBPL-DT"
"ENSG00000257157",169,"ENSG00000257157"
"ENSG00000257159",633,"ENSG00000257159"
"ENSG00000257162",787,"MED15P6"
"ENSG00000257165",2547,"ENSG00000257165"
"ENSG00000257167",3582,"TMPO-AS1"
"ENSG00000257169",377,"ENSG00000257169"
"ENSG00000257171",1525,"ENSG00000257171"
"ENSG00000257173",471,"AK6P2"
"ENSG00000257175",2254,"ENSG00000257175"
"ENSG00000257176",6470,"ENSG00000257176"
"ENSG00000257178",2630,"ENSG00000257178"
"ENSG00000257179",273,"HMGN2P6"
"ENSG00000257180",776,"ENSG00000257180"
"ENSG00000257181",785,"ENSG00000257181"
"ENSG00000257184",765,"ENSG00000257184"
"ENSG00000257185",4209,"LINC02293"
"ENSG00000257191",3599,"ENSG00000257191"
"ENSG00000257193",878,"LINC02385"
"ENSG00000257195",928,"HNRNPA1P50"
"ENSG00000257198",4009,"SPATA31F2P"
"ENSG00000257199",591,"ENSG00000257199"
"ENSG00000257202",564,"ENSG00000257202"
"ENSG00000257207",3202,"ENSG00000257207"
"ENSG00000257210",481,"NACAP8"
"ENSG00000257215",108,"ENSG00000257215"
"ENSG00000257218",4416,"GATC"
"ENSG00000257219",3212,"LNCOG"
"ENSG00000257220",668,"PRXL2AP1"
"ENSG00000257221",7253,"ENSG00000257221"
"ENSG00000257222",395,"ENSG00000257222"
"ENSG00000257224",183,"ENSG00000257224"
"ENSG00000257225",2791,"ENSG00000257225"
"ENSG00000257228",1274,"ENSG00000257228"
"ENSG00000257230",1816,"LINC02448"
"ENSG00000257231",266,"DYNLL1P4"
"ENSG00000257232",2695,"MUCL3"
"ENSG00000257235",535,"ENSG00000257235"
"ENSG00000257237",316,"ENSG00000257237"
"ENSG00000257239",2186,"ENSG00000257239"
"ENSG00000257241",434,"ENSG00000257241"
"ENSG00000257242",6409,"LINC01619"
"ENSG00000257243",541,"PARK7P1"
"ENSG00000257246",754,"PHB1P19"
"ENSG00000257252",11472,"ENSG00000257252"
"ENSG00000257253",1105,"ENSG00000257253"
"ENSG00000257254",405,"ENSG00000257254"
"ENSG00000257256",325,"ENSG00000257256"
"ENSG00000257258",1073,"ENSG00000257258"
"ENSG00000257259",5300,"LINC02388"
"ENSG00000257261",8378,"SLC38A4-AS1"
"ENSG00000257262",1648,"ENSG00000257262"
"ENSG00000257264",676,"ENSG00000257264"
"ENSG00000257265",541,"ENSG00000257265"
"ENSG00000257267",1970,"ZNF271P"
"ENSG00000257268",581,"ENSG00000257268"
"ENSG00000257270",445,"ENSG00000257270"
"ENSG00000257271",586,"KIRREL3-AS1"
"ENSG00000257272",601,"ENSG00000257272"
"ENSG00000257275",3191,"ENSG00000257275"
"ENSG00000257279",4196,"ENSG00000257279"
"ENSG00000257281",1133,"ENSG00000257281"
"ENSG00000257283",1287,"ENSG00000257283"
"ENSG00000257284",414,"ENSG00000257284"
"ENSG00000257285",3186,"PRMT5-DT"
"ENSG00000257286",248,"ENSG00000257286"
"ENSG00000257287",354,"H3P35"
"ENSG00000257288",1205,"ENSG00000257288"
"ENSG00000257289",219,"ENSG00000257289"
"ENSG00000257292",620,"ENSG00000257292"
"ENSG00000257294",989,"ENSG00000257294"
"ENSG00000257296",429,"ENSG00000257296"
"ENSG00000257298",4713,"ENSG00000257298"
"ENSG00000257300",542,"HAUS8P1"
"ENSG00000257302",939,"FAHD2P1"
"ENSG00000257303",4226,"CNPY2-AS1"
"ENSG00000257307",709,"ENSG00000257307"
"ENSG00000257308",1779,"ENSG00000257308"
"ENSG00000257310",2712,"ENSG00000257310"
"ENSG00000257315",11697,"ZBED6"
"ENSG00000257316",1233,"ASS1P14"
"ENSG00000257319",3076,"DBX2-AS1"
"ENSG00000257323",300,"ENSG00000257323"
"ENSG00000257325",386,"ENSG00000257325"
"ENSG00000257327",3063,"ENSG00000257327"
"ENSG00000257329",2843,"ENSG00000257329"
"ENSG00000257331",1879,"RACGAP1P1"
"ENSG00000257332",933,"HNRNPA1P69"
"ENSG00000257335",10767,"MGAM"
"ENSG00000257336",301,"PRELID2P1"
"ENSG00000257337",8721,"TNS2-AS1"
"ENSG00000257341",1408,"ENSG00000257341"
"ENSG00000257342",699,"ENSG00000257342"
"ENSG00000257343",495,"ENSG00000257343"
"ENSG00000257345",2766,"LINC02413"
"ENSG00000257346",1003,"ENSG00000257346"
"ENSG00000257350",1453,"ENSG00000257350"
"ENSG00000257354",8693,"MIRLET7IHG"
"ENSG00000257355",542,"ENSG00000257355"
"ENSG00000257356",499,"BNIP3P6"
"ENSG00000257359",570,"ENSG00000257359"
"ENSG00000257360",1261,"ENSG00000257360"
"ENSG00000257364",773,"VENTXP3"
"ENSG00000257365",3773,"FNTB"
"ENSG00000257366",1459,"ENSG00000257366"
"ENSG00000257368",673,"MESDP1"
"ENSG00000257373",552,"ENSG00000257373"
"ENSG00000257376",775,"ENSG00000257376"
"ENSG00000257378",560,"ENSG00000257378"
"ENSG00000257379",1571,"ENSG00000257379"
"ENSG00000257381",84,"MIR3179-2"
"ENSG00000257384",283,"ENSG00000257384"
"ENSG00000257386",375,"ENSG00000257386"
"ENSG00000257389",337,"ENSG00000257389"
"ENSG00000257390",2534,"ENSG00000257390"
"ENSG00000257391",3823,"ENSG00000257391"
"ENSG00000257392",688,"ENSG00000257392"
"ENSG00000257395",1541,"ENSG00000257395"
"ENSG00000257398",5852,"ENSG00000257398"
"ENSG00000257400",420,"LNCHR1"
"ENSG00000257402",1181,"KRT126P"
"ENSG00000257403",255,"ENSG00000257403"
"ENSG00000257404",190,"ENSG00000257404"
"ENSG00000257405",297,"ENSG00000257405"
"ENSG00000257407",1172,"ENSG00000257407"
"ENSG00000257408",637,"ABCA3P1"
"ENSG00000257410",1431,"ENSG00000257410"
"ENSG00000257411",489,"ENSG00000257411"
"ENSG00000257414",358,"OR6C73P"
"ENSG00000257415",1556,"ENSG00000257415"
"ENSG00000257426",178,"ENSG00000257426"
"ENSG00000257429",734,"ENSG00000257429"
"ENSG00000257431",3141,"ENSG00000257431"
"ENSG00000257432",1335,"ENSG00000257432"
"ENSG00000257433",7472,"RPAP3-DT"
"ENSG00000257434",3188,"ENSG00000257434"
"ENSG00000257435",320,"ENSG00000257435"
"ENSG00000257438",1001,"ENSG00000257438"
"ENSG00000257443",9612,"LRIG3-DT"
"ENSG00000257444",453,"SETP7"
"ENSG00000257446",1756,"ZNF878"
"ENSG00000257449",2504,"ENSG00000257449"
"ENSG00000257452",575,"ENSG00000257452"
"ENSG00000257453",569,"PHLDA1-AS1"
"ENSG00000257456",349,"ENSG00000257456"
"ENSG00000257458",512,"ENSG00000257458"
"ENSG00000257464",229,"ENSG00000257464"
"ENSG00000257465",324,"ELOCP32"
"ENSG00000257467",2030,"PPFIA2-AS1"
"ENSG00000257470",4430,"ENSG00000257470"
"ENSG00000257472",1236,"ENSG00000257472"
"ENSG00000257473",3147,"HLA-DQA2"
"ENSG00000257474",2020,"ENSG00000257474"
"ENSG00000257475",536,"ENSG00000257475"
"ENSG00000257476",1155,"LINC02459"
"ENSG00000257480",919,"MRPL2P1"
"ENSG00000257488",944,"LINC02354"
"ENSG00000257489",407,"ENSG00000257489"
"ENSG00000257493",411,"ENSG00000257493"
"ENSG00000257494",751,"ENSG00000257494"
"ENSG00000257495",4182,"KRT73-AS1"
"ENSG00000257496",2437,"ENSG00000257496"
"ENSG00000257497",1482,"GLIPR1-AS1"
"ENSG00000257500",629,"ENSG00000257500"
"ENSG00000257501",687,"PAFAH1B2P2"
"ENSG00000257503",389,"CYB5AP5"
"ENSG00000257504",1493,"LINC02297"
"ENSG00000257506",259,"PLA2G10HP"
"ENSG00000257507",3575,"LINC02373"
"ENSG00000257509",529,"ENSG00000257509"
"ENSG00000257510",2460,"LINC02402"
"ENSG00000257511",1005,"ENSG00000257511"
"ENSG00000257512",133,"ENSG00000257512"
"ENSG00000257513",1107,"NPIPB1P"
"ENSG00000257514",1075,"ENSG00000257514"
"ENSG00000257515",577,"ENSG00000257515"
"ENSG00000257517",435,"ENSG00000257517"
"ENSG00000257519",553,"ENSG00000257519"
"ENSG00000257520",2095,"SFTA3"
"ENSG00000257522",14678,"ENSG00000257522"
"ENSG00000257523",2510,"LINC02326"
"ENSG00000257524",3815,"ENSG00000257524"
"ENSG00000257526",8192,"ENSG00000257526"
"ENSG00000257527",543,"ENSG00000257527"
"ENSG00000257528",1455,"KRT8P19"
"ENSG00000257529",695,"RPL36A-HNRNPH2"
"ENSG00000257530",1232,"BICD1-AS1"
"ENSG00000257531",354,"ENSG00000257531"
"ENSG00000257534",754,"ENSG00000257534"
"ENSG00000257539",1805,"HSPA8P14"
"ENSG00000257541",547,"LINC02403"
"ENSG00000257542",984,"OR7E47P"
"ENSG00000257543",379,"ENSG00000257543"
"ENSG00000257545",10748,"ENSG00000257545"
"ENSG00000257548",1019,"ENSG00000257548"
"ENSG00000257550",2390,"ENSG00000257550"
"ENSG00000257551",2547,"HLX-AS1"
"ENSG00000257553",434,"ENSG00000257553"
"ENSG00000257556",5920,"LINC02298"
"ENSG00000257557",4628,"PPP1R12A-AS1"
"ENSG00000257558",122,"ENSG00000257558"
"ENSG00000257563",1459,"ENSG00000257563"
"ENSG00000257564",589,"ENSG00000257564"
"ENSG00000257568",848,"MON2-AS1"
"ENSG00000257569",319,"GSTP1P1"
"ENSG00000257570",100,"ENSG00000257570"
"ENSG00000257572",1075,"SSBL3P"
"ENSG00000257576",1702,"HSPD1P4"
"ENSG00000257579",507,"ENSG00000257579"
"ENSG00000257580",609,"ENSG00000257580"
"ENSG00000257582",1962,"LINC01475"
"ENSG00000257585",10715,"LINC00609"
"ENSG00000257586",305,"ENSG00000257586"
"ENSG00000257587",342,"ENSG00000257587"
"ENSG00000257588",2714,"AQP5-AS1"
"ENSG00000257591",2209,"ZNF625"
"ENSG00000257594",5385,"GALNT4"
"ENSG00000257595",1881,"LINC02356"
"ENSG00000257596",970,"SCAT2"
"ENSG00000257599",8200,"OVCH1-AS1"
"ENSG00000257604",243,"ENSG00000257604"
"ENSG00000257605",1272,"MYG1-AS1"
"ENSG00000257607",1562,"ENSG00000257607"
"ENSG00000257609",679,"ENSG00000257609"
"ENSG00000257611",2434,"ENSG00000257611"
"ENSG00000257612",6612,"MIR4307HG"
"ENSG00000257614",549,"ENSG00000257614"
"ENSG00000257616",2441,"ENSG00000257616"
"ENSG00000257621",7647,"PSMA3-AS1"
"ENSG00000257622",535,"ENSG00000257622"
"ENSG00000257624",247,"ENSG00000257624"
"ENSG00000257629",219,"ENSG00000257629"
"ENSG00000257634",700,"ENSG00000257634"
"ENSG00000257635",1340,"ENSG00000257635"
"ENSG00000257636",4246,"G2E3-AS1"
"ENSG00000257639",576,"ENSG00000257639"
"ENSG00000257642",549,"C12orf75-AS1"
"ENSG00000257643",345,"ENSG00000257643"
"ENSG00000257644",394,"ENSG00000257644"
"ENSG00000257645",156,"ENSG00000257645"
"ENSG00000257647",427,"ENSG00000257647"
"ENSG00000257648",172,"CYCSP30"
"ENSG00000257649",496,"TMT1AP1"
"ENSG00000257653",713,"ENSG00000257653"
"ENSG00000257657",3614,"ENSG00000257657"
"ENSG00000257658",878,"ENSG00000257658"
"ENSG00000257660",2755,"ADCY6-DT"
"ENSG00000257662",141,"EIF4A1P12"
"ENSG00000257663",1371,"ENSG00000257663"
"ENSG00000257664",491,"RSL24D1P5"
"ENSG00000257666",521,"CBX3P5"
"ENSG00000257668",967,"ENSG00000257668"
"ENSG00000257671",1693,"KRT7-AS"
"ENSG00000257672",174,"ENSG00000257672"
"ENSG00000257674",1650,"ENSG00000257674"
"ENSG00000257675",1352,"BTBD10P1"
"ENSG00000257677",1796,"LINC02464"
"ENSG00000257680",1087,"ENSG00000257680"
"ENSG00000257681",1063,"ENSG00000257681"
"ENSG00000257682",729,"ENSG00000257682"
"ENSG00000257683",497,"LINC02463"
"ENSG00000257687",130,"ENSG00000257687"
"ENSG00000257691",292,"ENSG00000257691"
"ENSG00000257696",1324,"BLTP3B-DT"
"ENSG00000257698",6079,"GIHCG"
"ENSG00000257700",761,"ENSG00000257700"
"ENSG00000257702",2947,"LBX2-AS1"
"ENSG00000257703",4437,"ENSG00000257703"
"ENSG00000257704",839,"INAFM1"
"ENSG00000257718",1280,"CPNE8-AS1"
"ENSG00000257720",1117,"ILF2P2"
"ENSG00000257721",145,"ENSG00000257721"
"ENSG00000257723",639,"CHCHD3P2"
"ENSG00000257726",843,"ENSG00000257726"
"ENSG00000257727",3019,"CNPY2"
"ENSG00000257729",1545,"ENSG00000257729"
"ENSG00000257730",177,"LSM6P2"
"ENSG00000257731",1178,"SSBP3P4"
"ENSG00000257732",839,"ENSG00000257732"
"ENSG00000257735",3492,"ENSG00000257735"
"ENSG00000257737",478,"ENSG00000257737"
"ENSG00000257738",735,"ENSG00000257738"
"ENSG00000257740",437,"ENSG00000257740"
"ENSG00000257741",1790,"LINC01490"
"ENSG00000257743",8193,"MGAM2"
"ENSG00000257746",2985,"ENSG00000257746"
"ENSG00000257747",1375,"LINC02426"
"ENSG00000257748",1706,"LINC02281"
"ENSG00000257750",887,"LINC02445"
"ENSG00000257751",515,"ENSG00000257751"
"ENSG00000257752",703,"ENSG00000257752"
"ENSG00000257754",413,"ENSG00000257754"
"ENSG00000257756",2744,"LINC02386"
"ENSG00000257757",934,"OR6C7P"
"ENSG00000257758",1279,"KRT18P20"
"ENSG00000257759",565,"ENSG00000257759"
"ENSG00000257761",2606,"ENSG00000257761"
"ENSG00000257762",4990,"LINC02401"
"ENSG00000257763",823,"OR5BK1P"
"ENSG00000257764",599,"ENSG00000257764"
"ENSG00000257766",468,"ENSG00000257766"
"ENSG00000257767",784,"ENSG00000257767"
"ENSG00000257769",530,"ENSG00000257769"
"ENSG00000257770",1452,"GPX5"
"ENSG00000257771",9003,"LINC02395"
"ENSG00000257773",1110,"ST13P3"
"ENSG00000257777",1505,"ENSG00000257777"
"ENSG00000257779",327,"ENSG00000257779"
"ENSG00000257780",285,"GLYCAM1"
"ENSG00000257781",2075,"ENSG00000257781"
"ENSG00000257784",1744,"LINC02400"
"ENSG00000257786",544,"AKIRIN1P1"
"ENSG00000257787",1271,"ENSG00000257787"
"ENSG00000257790",1213,"EIF4A1P4"
"ENSG00000257792",883,"OR5BJ1P"
"ENSG00000257797",467,"ENSG00000257797"
"ENSG00000257800",1994,"FNBP1P1"
"ENSG00000257802",1201,"MRS2P2"
"ENSG00000257803",1454,"PIGAP1"
"ENSG00000257807",1034,"STBD1P1"
"ENSG00000257808",481,"ENSG00000257808"
"ENSG00000257809",540,"MYL6B-AS1"
"ENSG00000257813",2270,"ENSG00000257813"
"ENSG00000257815",11360,"PRANCR"
"ENSG00000257817",7560,"TBX3-AS1"
"ENSG00000257818",1089,"C1GALT1P1"
"ENSG00000257820",286,"MRPS6P4"
"ENSG00000257823",906,"ENSG00000257823"
"ENSG00000257824",577,"ENSG00000257824"
"ENSG00000257825",42,"ENSG00000257825"
"ENSG00000257826",886,"ENSG00000257826"
"ENSG00000257829",624,"ENSG00000257829"
"ENSG00000257830",647,"ENSG00000257830"
"ENSG00000257831",1328,"ENSG00000257831"
"ENSG00000257835",660,"ENSG00000257835"
"ENSG00000257837",1148,"ENSG00000257837"
"ENSG00000257838",1212,"OTOAP1"
"ENSG00000257839",1625,"PHLDA1-DT"
"ENSG00000257842",7878,"NOVA1-DT"
"ENSG00000257844",1099,"KRT90P"
"ENSG00000257845",497,"LINC02294"
"ENSG00000257846",1175,"SSBP3P5"
"ENSG00000257847",273,"LSM3P2"
"ENSG00000257848",1044,"ENSG00000257848"
"ENSG00000257849",1215,"ENSG00000257849"
"ENSG00000257851",1138,"HNRNPA3P10"
"ENSG00000257852",147,"ENSG00000257852"
"ENSG00000257853",906,"MED15P1"
"ENSG00000257855",362,"ENSG00000257855"
"ENSG00000257858",861,"MTND1P24"
"ENSG00000257859",3195,"CASC18"
"ENSG00000257860",2583,"C12orf42-AS1"
"ENSG00000257863",1011,"ENSG00000257863"
"ENSG00000257864",573,"ENSG00000257864"
"ENSG00000257865",311,"ENSG00000257865"
"ENSG00000257869",2104,"ENSG00000257869"
"ENSG00000257870",773,"ENSG00000257870"
"ENSG00000257872",1186,"ENSG00000257872"
"ENSG00000257875",493,"ENSG00000257875"
"ENSG00000257878",2402,"ENSG00000257878"
"ENSG00000257880",477,"ENSG00000257880"
"ENSG00000257883",2952,"LINC03088"
"ENSG00000257884",2268,"ENSG00000257884"
"ENSG00000257885",813,"PHB1P18"
"ENSG00000257890",2593,"ENSG00000257890"
"ENSG00000257891",2859,"ENSG00000257891"
"ENSG00000257893",1704,"LINC02404"
"ENSG00000257894",2504,"ENSG00000257894"
"ENSG00000257896",582,"ENSG00000257896"
"ENSG00000257897",745,"ENSG00000257897"
"ENSG00000257900",548,"ENSG00000257900"
"ENSG00000257904",821,"ENSG00000257904"
"ENSG00000257905",233,"ENSG00000257905"
"ENSG00000257906",3179,"LINC02156"
"ENSG00000257907",1275,"EEF1A1P17"
"ENSG00000257910",571,"ENSG00000257910"
"ENSG00000257912",1317,"LINC02258"
"ENSG00000257913",2246,"DDN-AS1"
"ENSG00000257915",1390,"GLULP5"
"ENSG00000257920",2534,"LINC02409"
"ENSG00000257921",2514,"ENSG00000257921"
"ENSG00000257923",17765,"CUX1"
"ENSG00000257924",2960,"LINC02416"
"ENSG00000257925",663,"ENSG00000257925"
"ENSG00000257927",298,"MRPS36P5"
"ENSG00000257932",832,"ENSG00000257932"
"ENSG00000257935",6249,"LHX5-AS1"
"ENSG00000257940",1302,"ENSG00000257940"
"ENSG00000257941",578,"DENRP2"
"ENSG00000257943",1201,"ENSG00000257943"
"ENSG00000257947",567,"ENSG00000257947"
"ENSG00000257948",2632,"ENSG00000257948"
"ENSG00000257949",1283,"TEN1"
"ENSG00000257950",5905,"P2RX5-TAX1BP3"
"ENSG00000257951",1260,"ENSG00000257951"
"ENSG00000257953",610,"ENSG00000257953"
"ENSG00000257954",647,"ENSG00000257954"
"ENSG00000257955",1428,"ENSG00000257955"
"ENSG00000257956",385,"NOP56P3"
"ENSG00000257957",1316,"QRSL1P3"
"ENSG00000257958",1538,"ENSG00000257958"
"ENSG00000257959",1236,"ENSG00000257959"
"ENSG00000257964",570,"ENSG00000257964"
