"ID","Length","Symbol"
"ENSG00000248409",629,"AP000344.2"
"ENSG00000248415",1005,"GAPDHP61"
"ENSG00000248416",569,"AC107464.2"
"ENSG00000248417",332,"AC097535.1"
"ENSG00000248418",193,"UBL5P1"
"ENSG00000248419",400,"AC110768.1"
"ENSG00000248420",680,"MTATP6P9"
"ENSG00000248422",128,"AC233724.3"
"ENSG00000248423",649,"AC100850.1"
"ENSG00000248424",950,"OR51K1P"
"ENSG00000248425",591,"AC006296.1"
"ENSG00000248426",279,"AC113347.2"
"ENSG00000248428",697,"AC010395.1"
"ENSG00000248429",5639,"AC098679.1"
"ENSG00000248430",287,"HMGB3P16"
"ENSG00000248431",628,"AC005150.1"
"ENSG00000248432",300,"AC139718.1"
"ENSG00000248434",1121,"AC107463.1"
"ENSG00000248439",302,"RPL23AP94"
"ENSG00000248440",566,"AC091917.1"
"ENSG00000248441",6992,"LINC01197"
"ENSG00000248442",934,"OR10J7P"
"ENSG00000248443",819,"AC109464.1"
"ENSG00000248444",954,"HNRNPA1P65"
"ENSG00000248445",2829,"SEMA6A-AS1"
"ENSG00000248447",1384,"AC107058.1"
"ENSG00000248448",393,"COX5BP1"
"ENSG00000248449",2873,"PCDHGB8P"
"ENSG00000248452",1647,"AC097714.1"
"ENSG00000248455",979,"LINC02217"
"ENSG00000248456",981,"LINC02485"
"ENSG00000248457",270,"LINC02220"
"ENSG00000248458",1156,"AL139147.1"
"ENSG00000248459",406,"AC083906.1"
"ENSG00000248461",2573,"LINC02119"
"ENSG00000248462",313,"NENFP3"
"ENSG00000248464",1894,"FGF10-AS1"
"ENSG00000248466",667,"AC098827.1"
"ENSG00000248467",295,"AC026719.2"
"ENSG00000248468",575,"AC107027.1"
"ENSG00000248469",1516,"AC139491.1"
"ENSG00000248471",267,"AC233724.4"
"ENSG00000248472",1740,"DDX11L9"
"ENSG00000248473",411,"LINC01962"
"ENSG00000248474",577,"LINC02122"
"ENSG00000248475",697,"AC016642.1"
"ENSG00000248476",821,"BACH1-IT1"
"ENSG00000248477",1073,"AC139495.1"
"ENSG00000248478",339,"AC104233.1"
"ENSG00000248479",385,"AC104137.1"
"ENSG00000248480",1050,"AC093801.2"
"ENSG00000248482",541,"AC008406.1"
"ENSG00000248483",8418,"POU5F2"
"ENSG00000248484",578,"AC113391.1"
"ENSG00000248485",1424,"PCP4L1"
"ENSG00000248486",558,"LINC02149"
"ENSG00000248487",2378,"ABHD14A"
"ENSG00000248488",721,"PGAM4P2"
"ENSG00000248489",478,"LINC02062"
"ENSG00000248490",491,"AC113355.1"
"ENSG00000248491",1077,"AC093772.1"
"ENSG00000248492",939,"ZFAT-AS1"
"ENSG00000248493",786,"AC005351.1"
"ENSG00000248494",887,"LNX1-AS2"
"ENSG00000248496",3000,"ZBED9"
"ENSG00000248498",2835,"ASNSP1"
"ENSG00000248503",2433,"AL356235.1"
"ENSG00000248505",1038,"LINC02380"
"ENSG00000248506",1371,"AC097474.1"
"ENSG00000248507",923,"OR5H4P"
"ENSG00000248508",2992,"SRP14-AS1"
"ENSG00000248510",2423,"LINC02267"
"ENSG00000248511",592,"AC112695.1"
"ENSG00000248514",456,"AC008443.4"
"ENSG00000248515",889,"AC024230.1"
"ENSG00000248516",1416,"AC105415.1"
"ENSG00000248517",911,"LINC02437"
"ENSG00000248518",540,"AC098587.1"
"ENSG00000248521",998,"AC092612.1"
"ENSG00000248522",5631,"SBF1P1"
"ENSG00000248525",420,"AC026787.1"
"ENSG00000248527",681,"MTATP6P1"
"ENSG00000248528",707,"LINC02058"
"ENSG00000248529",3473,"AC026746.1"
"ENSG00000248530",733,"BCL2L12P1"
"ENSG00000248531",343,"NDUFA5P12"
"ENSG00000248532",210,"AC119751.2"
"ENSG00000248533",487,"AC034226.1"
"ENSG00000248537",391,"AC091906.1"
"ENSG00000248538",875,"AC022784.1"
"ENSG00000248539",540,"LINC02117"
"ENSG00000248540",3238,"AC010931.2"
"ENSG00000248542",598,"AC233724.5"
"ENSG00000248543",831,"NPM1P41"
"ENSG00000248544",2078,"AC008676.1"
"ENSG00000248545",411,"AC092436.2"
"ENSG00000248546",705,"ANP32C"
"ENSG00000248547",556,"AC021146.2"
"ENSG00000248548",1362,"MTND4P8"
"ENSG00000248550",3118,"OTX2-AS1"
"ENSG00000248551",905,"AC095050.1"
"ENSG00000248552",224,"AC074344.1"
"ENSG00000248553",902,"OR52H2P"
"ENSG00000248554",572,"AC114956.2"
"ENSG00000248555",1044,"LINC01339"
"ENSG00000248557",528,"AC024558.1"
"ENSG00000248559",520,"AC109454.2"
"ENSG00000248560",1569,"AC008620.2"
"ENSG00000248563",888,"RPSAP2"
"ENSG00000248564",487,"AC079140.1"
"ENSG00000248565",928,"TECRP2"
"ENSG00000248567",583,"AC068721.1"
"ENSG00000248568",1220,"KRT8P48"
"ENSG00000248569",936,"AC026410.3"
"ENSG00000248571",2371,"AC106882.1"
"ENSG00000248572",747,"EGFLAM-AS2"
"ENSG00000248573",343,"PRYP6"
"ENSG00000248574",1273,"ADAM20P2"
"ENSG00000248576",403,"AC023794.1"
"ENSG00000248577",584,"AC091435.1"
"ENSG00000248578",762,"NPM1P21"
"ENSG00000248583",670,"AC119751.3"
"ENSG00000248585",791,"AC084024.2"
"ENSG00000248586",2032,"AC025470.1"
"ENSG00000248587",9873,"GDNF-AS1"
"ENSG00000248588",585,"AC008517.1"
"ENSG00000248590",2678,"GLDCP1"
"ENSG00000248591",383,"AC109445.1"
"ENSG00000248592",6271,"TMEM110-MUSTN1"
"ENSG00000248593",1105,"DSTNP2"
"ENSG00000248596",4206,"AC139491.2"
"ENSG00000248597",490,"AC126768.1"
"ENSG00000248599",1948,"FLJ42969"
"ENSG00000248600",608,"AC025465.2"
"ENSG00000248601",447,"AC116634.1"
"ENSG00000248605",1154,"AC022140.1"
"ENSG00000248607",379,"AC117422.1"
"ENSG00000248608",1679,"AC133963.1"
"ENSG00000248610",1920,"HSPA8P4"
"ENSG00000248611",778,"AC107385.1"
"ENSG00000248613",260,"AC021146.3"
"ENSG00000248616",715,"AC109439.1"
"ENSG00000248618",241,"ENPP7P3"
"ENSG00000248621",175,"AC108019.1"
"ENSG00000248624",543,"AC022447.2"
"ENSG00000248625",711,"AC079768.1"
"ENSG00000248626",1006,"GAPDHP40"
"ENSG00000248627",349,"AC095059.1"
"ENSG00000248629",267,"AC092608.1"
"ENSG00000248632",1416,"AC106872.5"
"ENSG00000248633",334,"WRBP1"
"ENSG00000248634",462,"AC008588.1"
"ENSG00000248635",750,"AC147055.1"
"ENSG00000248636",1013,"AC002070.1"
"ENSG00000248637",460,"AC108064.1"
"ENSG00000248639",800,"AC098799.1"
"ENSG00000248640",954,"HNRNPA1P56"
"ENSG00000248641",324,"HMGA1P2"
"ENSG00000248642",961,"OR10J2P"
"ENSG00000248643",2577,"RBM14-RBM4"
"ENSG00000248645",1346,"AC106872.6"
"ENSG00000248646",473,"AC096759.1"
"ENSG00000248647",738,"AC012613.1"
"ENSG00000248648",247,"AC113410.1"
"ENSG00000248651",484,"GCSHP1"
"ENSG00000248652",207,"AC034244.1"
"ENSG00000248654",541,"MTCO3P44"
"ENSG00000248655",372,"NOP56P1"
"ENSG00000248656",610,"AC083795.2"
"ENSG00000248659",474,"AC023162.1"
"ENSG00000248660",288,"SRIP1"
"ENSG00000248663",1144,"LINC00992"
"ENSG00000248664",946,"AC010273.1"
"ENSG00000248667",424,"AC010486.1"
"ENSG00000248668",2065,"OXCT1-AS1"
"ENSG00000248669",360,"AC116562.2"
"ENSG00000248671",3675,"ALG1L9P"
"ENSG00000248672",5650,"LY75-CD302"
"ENSG00000248673",568,"LINC01331"
"ENSG00000248674",202,"RBBP4P6"
"ENSG00000248676",359,"AC083902.1"
"ENSG00000248677",3364,"LINC02102"
"ENSG00000248682",470,"ARHGAP22-IT1"
"ENSG00000248684",1303,"BIN2P2"
"ENSG00000248685",989,"LINC02484"
"ENSG00000248686",403,"LINC02491"
"ENSG00000248687",263,"AC024589.1"
"ENSG00000248690",1796,"HAS2-AS1"
"ENSG00000248692",947,"ADGRL3-AS1"
"ENSG00000248693",238,"LINC02100"
"ENSG00000248694",444,"AC079226.1"
"ENSG00000248696",370,"AC011406.1"
"ENSG00000248697",1862,"TOX4P1"
"ENSG00000248698",2587,"LINC01085"
"ENSG00000248699",1111,"AC114964.1"
"ENSG00000248701",482,"AC008539.1"
"ENSG00000248702",286,"AC005921.1"
"ENSG00000248703",1315,"LINC02415"
"ENSG00000248704",1203,"MTND4P2"
"ENSG00000248705",757,"AC114812.4"
"ENSG00000248708",592,"LINC02144"
"ENSG00000248709",643,"AC008549.1"
"ENSG00000248710",3360,"AC079594.2"
"ENSG00000248711",1480,"THUMPD3P1"
"ENSG00000248712",2556,"CCDC153"
"ENSG00000248713",10086,"AC083902.2"
"ENSG00000248714",881,"AC091180.2"
"ENSG00000248715",209,"AC105424.1"
"ENSG00000248716",280,"AC093815.1"
"ENSG00000248717",1039,"LINC02222"
"ENSG00000248719",566,"AC021127.1"
"ENSG00000248720",504,"RFPL4AP5"
"ENSG00000248722",583,"AK3P4"
"ENSG00000248724",5215,"NPHP3-AS1"
"ENSG00000248725",756,"AC097488.1"
"ENSG00000248727",858,"LINC01948"
"ENSG00000248729",580,"MTCO1P30"
"ENSG00000248730",1579,"EGFLAM-AS4"
"ENSG00000248733",451,"AC008852.1"
"ENSG00000248734",1001,"AC008906.1"
"ENSG00000248735",1960,"R3HDM2P1"
"ENSG00000248736",553,"AC112192.1"
"ENSG00000248738",4023,"AC037441.1"
"ENSG00000248739",843,"AC069306.1"
"ENSG00000248740",923,"LINC02428"
"ENSG00000248744",672,"AC108467.1"
"ENSG00000248745",840,"NMNAT1P4"
"ENSG00000248746",3517,"ACTN3"
"ENSG00000248747",1037,"AC107220.1"
"ENSG00000248748",1755,"MTND5P9"
"ENSG00000248749",702,"AC104063.1"
"ENSG00000248750",445,"AC020699.1"
"ENSG00000248751",2057,"AC004997.1"
"ENSG00000248752",547,"AC010235.1"
"ENSG00000248753",532,"AC008406.2"
"ENSG00000248755",734,"AC092639.1"
"ENSG00000248757",432,"LINC02115"
"ENSG00000248758",193,"AC008883.1"
"ENSG00000248761",720,"AC091874.2"
"ENSG00000248762",941,"AC012339.1"
"ENSG00000248763",550,"AC111000.2"
"ENSG00000248764",524,"AC092435.2"
"ENSG00000248765",1133,"MTCYBP37"
"ENSG00000248766",295,"AC093303.1"
"ENSG00000248767",1087,"AC187653.1"
"ENSG00000248769",1087,"AC139495.2"
"ENSG00000248770",207,"AC019235.1"
"ENSG00000248771",3190,"SMIM31"
"ENSG00000248772",108,"AC108729.3"
"ENSG00000248773",393,"AC108727.1"
"ENSG00000248774",521,"AC097534.1"
"ENSG00000248775",246,"AC091951.3"
"ENSG00000248777",850,"AC006499.1"
"ENSG00000248778",1045,"AC105391.1"
"ENSG00000248779",591,"AC093297.1"
"ENSG00000248780",601,"ARL4AP2"
"ENSG00000248781",1327,"PSMC1P4"
"ENSG00000248783",372,"AC106771.1"
"ENSG00000248785",282,"HIGD1AP14"
"ENSG00000248787",427,"AC092903.2"
"ENSG00000248789",759,"LINC02118"
"ENSG00000248790",273,"AC097103.1"
"ENSG00000248791",1294,"AC010627.1"
"ENSG00000248792",454,"LINC00266-2P"
"ENSG00000248794",270,"AC026436.1"
"ENSG00000248795",1238,"AC098859.1"
"ENSG00000248796",545,"MED15P8"
"ENSG00000248799",547,"AC022118.1"
"ENSG00000248801",1674,"C8orf34-AS1"
"ENSG00000248802",597,"AC078850.2"
"ENSG00000248803",310,"AC092349.1"
"ENSG00000248807",532,"KRTAP9-12P"
"ENSG00000248809",2257,"LINC01095"
"ENSG00000248810",3750,"LINC02432"
"ENSG00000248813",495,"AC022447.3"
"ENSG00000248816",518,"AC079226.2"
"ENSG00000248817",1576,"PMPCAP1"
"ENSG00000248820",264,"DYNLL1P6"
"ENSG00000248821",217,"AC009238.3"
"ENSG00000248822",287,"APOBEC3AP1"
"ENSG00000248824",725,"AC108078.1"
"ENSG00000248826",843,"PCBP2P3"
"ENSG00000248827",2157,"AC024587.1"
"ENSG00000248830",1707,"ZNF807"
"ENSG00000248831",866,"AC008638.1"
"ENSG00000248834",634,"MARK2P5"
"ENSG00000248837",2175,"AC097512.1"
"ENSG00000248838",754,"PGAM1P13"
"ENSG00000248839",388,"AC021660.2"
"ENSG00000248840",547,"AL645949.1"
"ENSG00000248842",312,"AC011396.1"
"ENSG00000248843",786,"AL645949.2"
"ENSG00000248844",1995,"AP003555.1"
"ENSG00000248846",562,"LINC02065"
"ENSG00000248847",724,"AC074087.1"
"ENSG00000248848",1362,"PPBPP2"
"ENSG00000248850",1118,"AC078867.1"
"ENSG00000248851",712,"AC006427.1"
"ENSG00000248853",666,"AC113352.1"
"ENSG00000248854",1225,"HNRNPH1P3"
"ENSG00000248858",8071,"FLJ46284"
"ENSG00000248859",560,"LINC01574"
"ENSG00000248863",1240,"AC097376.1"
"ENSG00000248864",278,"AC114316.1"
"ENSG00000248866",1048,"USP46-AS1"
"ENSG00000248867",403,"AC010625.1"
"ENSG00000248869",1935,"LINC02511"
"ENSG00000248870",636,"AC026782.2"
"ENSG00000248871",1816,"TNFSF12-TNFSF13"
"ENSG00000248872",3632,"LINC02431"
"ENSG00000248873",932,"SERBP1P6"
"ENSG00000248874",1984,"C5orf17"
"ENSG00000248876",744,"AC091917.2"
"ENSG00000248877",613,"PGBD4P4"
"ENSG00000248878",364,"AC022447.4"
"ENSG00000248880",1849,"ICE2P1"
"ENSG00000248881",754,"AC010245.1"
"ENSG00000248883",307,"B4GALNT2P1"
"ENSG00000248884",410,"AC010280.2"
"ENSG00000248885",1271,"AC118465.1"
"ENSG00000248886",734,"UGT2A3P7"
"ENSG00000248890",1557,"HHIP-AS1"
"ENSG00000248891",432,"AC091860.1"
"ENSG00000248893",1219,"FAM138E"
"ENSG00000248895",195,"AC068531.1"
"ENSG00000248896",1019,"AC105001.1"
"ENSG00000248898",593,"AC022126.1"
"ENSG00000248901",651,"LINC01846"
"ENSG00000248903",255,"AP000867.1"
"ENSG00000248905",20084,"FMN1"
"ENSG00000248907",1031,"MTND2P33"
"ENSG00000248908",2290,"LINC02239"
"ENSG00000248909",581,"HMGB1P21"
"ENSG00000248911",1006,"AC009800.1"
"ENSG00000248912",947,"AC096736.1"
"ENSG00000248913",367,"PHBP14"
"ENSG00000248915",1104,"ACTR6P1"
"ENSG00000248916",388,"NUP210P3"
"ENSG00000248918",432,"AC008808.1"
"ENSG00000248919",2859,"ATP5J2-PTCD1"
"ENSG00000248920",1680,"USP17L19"
"ENSG00000248921",420,"AC021193.1"
"ENSG00000248923",1812,"MTND5P11"
"ENSG00000248924",502,"AC139713.1"
"ENSG00000248925",522,"AC021087.1"
"ENSG00000248926",781,"AC114801.2"
"ENSG00000248927",1114,"AC114284.1"
"ENSG00000248928",418,"AC008837.2"
"ENSG00000248929",278,"HIGD1AP3"
"ENSG00000248930",580,"AC020893.1"
"ENSG00000248931",1135,"MTCYBP40"
"ENSG00000248932",2120,"AC097103.2"
"ENSG00000248933",1680,"USP17L22"
"ENSG00000248935",717,"AC034234.1"
"ENSG00000248936",534,"AC027607.1"
"ENSG00000248939",606,"AC111198.1"
"ENSG00000248942",389,"LINC01335"
"ENSG00000248943",684,"AC140125.1"
"ENSG00000248944",1394,"FAM90A6P"
"ENSG00000248946",243,"MTND3P22"
"ENSG00000248949",559,"AC122719.1"
"ENSG00000248950",822,"LDHBP3"
"ENSG00000248951",403,"MTCO2P32"
"ENSG00000248954",1816,"AC027801.2"
"ENSG00000248955",160,"AC113367.2"
"ENSG00000248956",572,"HMGB1P44"
"ENSG00000248958",2743,"ZSWIM5P3"
"ENSG00000248962",559,"AC025773.1"
"ENSG00000248964",2074,"AC131254.1"
"ENSG00000248965",365,"AC011389.2"
"ENSG00000248966",2752,"BCLAF1P1"
"ENSG00000248967",481,"AC022493.2"
"ENSG00000248968",688,"AC012640.1"
"ENSG00000248969",540,"AC137810.1"
"ENSG00000248971",1426,"KRT8P46"
"ENSG00000248973",721,"AC106799.2"
"ENSG00000248975",1774,"AL133372.2"
"ENSG00000248977",168,"AC095057.1"
"ENSG00000248978",541,"AC009901.1"
"ENSG00000248979",232,"LAMTOR3P2"
"ENSG00000248980",610,"AC019163.1"
"ENSG00000248984",270,"AC004054.1"
"ENSG00000248986",685,"AC104825.1"
"ENSG00000248987",574,"PRDX4P1"
"ENSG00000248988",717,"AC093700.1"
"ENSG00000248989",210,"STK19B"
"ENSG00000248990",520,"AC100773.1"
"ENSG00000248991",488,"AC097375.1"
"ENSG00000248993",612,"AL645941.2"
"ENSG00000248994",888,"AC126768.2"
"ENSG00000248995",447,"LINC02231"
"ENSG00000248996",434,"AC145098.1"
"ENSG00000248998",1603,"EFTUD1P2"
"ENSG00000249000",489,"AC093722.1"
"ENSG00000249001",1825,"AC093895.1"
"ENSG00000249002",370,"AC096745.1"
"ENSG00000249003",1343,"CLUHP4"
"ENSG00000249004",598,"PRMT5P1"
"ENSG00000249005",1395,"FAM90A4P"
"ENSG00000249006",1900,"AL136360.1"
"ENSG00000249007",987,"AL691482.3"
"ENSG00000249008",421,"AC097518.1"
"ENSG00000249012",486,"AC104819.1"
"ENSG00000249013",511,"FTH1P21"
"ENSG00000249014",381,"HMGN2P4"
"ENSG00000249016",441,"AC112198.3"
"ENSG00000249017",593,"AC094108.1"
"ENSG00000249018",988,"GAPDHP56"
"ENSG00000249019",287,"AC108471.1"
"ENSG00000249020",137,"SNORA58"
"ENSG00000249021",706,"AC008549.2"
"ENSG00000249022",562,"AC093599.1"
"ENSG00000249023",483,"AC010486.2"
"ENSG00000249025",125,"ZNF519P4"
"ENSG00000249026",2728,"CTNNA1P1"
"ENSG00000249028",2088,"AC004672.1"
"ENSG00000249030",852,"OR12D1"
"ENSG00000249031",288,"SUMO2P6"
"ENSG00000249032",664,"LINC00533"
"ENSG00000249035",2191,"CLMAT3"
"ENSG00000249036",571,"AC092674.1"
"ENSG00000249038",453,"AARSP1"
"ENSG00000249041",525,"AC009567.1"
"ENSG00000249042",1261,"AC008771.1"
"ENSG00000249045",329,"MTND3P24"
"ENSG00000249047",249,"COX6B1P5"
"ENSG00000249048",342,"TRAV31"
"ENSG00000249049",375,"AC074124.1"
"ENSG00000249050",2035,"AC021242.1"
"ENSG00000249051",425,"AC112518.2"
"ENSG00000249052",577,"AC093810.1"
"ENSG00000249053",792,"AC106794.1"
"ENSG00000249054",1289,"FAM138D"
"ENSG00000249055",312,"TBCAP3"
"ENSG00000249056",609,"AC099343.1"
"ENSG00000249057",658,"MAST4-IT1"
"ENSG00000249061",649,"AC109492.1"
"ENSG00000249064",1278,"KRT18P25"
"ENSG00000249065",1132,"PCNAP1"
"ENSG00000249066",584,"LINC02496"
"ENSG00000249068",565,"AC008417.1"
"ENSG00000249069",1261,"LINC01033"
"ENSG00000249071",549,"EGFLAM-AS3"
"ENSG00000249072",177,"AC114801.3"
"ENSG00000249073",683,"WSPAR"
"ENSG00000249074",295,"NDUFB2P1"
"ENSG00000249077",616,"AL158068.1"
"ENSG00000249079",374,"AC118282.2"
"ENSG00000249081",618,"OR5M14P"
"ENSG00000249082",843,"C5orf66-AS1"
"ENSG00000249084",753,"AC027627.1"
"ENSG00000249085",493,"AC035140.1"
"ENSG00000249086",330,"AC051649.1"
"ENSG00000249087",2655,"ZNF436-AS1"
"ENSG00000249089",148,"AIG1P1"
"ENSG00000249091",405,"AC093903.1"
"ENSG00000249092",499,"AC008945.1"
"ENSG00000249094",728,"AC007834.1"
"ENSG00000249096",2767,"LINC02362"
"ENSG00000249098",572,"AC055733.1"
"ENSG00000249099",487,"AC025475.1"
"ENSG00000249100",930,"AC008885.2"
"ENSG00000249101",175,"AC008834.1"
"ENSG00000249102",599,"AC034223.1"
"ENSG00000249103",963,"OR12D1"
"ENSG00000249104",1680,"USP17L17"
"ENSG00000249105",313,"AC096725.1"
"ENSG00000249106",1213,"AC097537.1"
"ENSG00000249109",1517,"AC140125.2"
"ENSG00000249111",327,"AC108517.1"
"ENSG00000249112",832,"AC112196.1"
"ENSG00000249114",392,"AC022447.5"
"ENSG00000249115",5075,"HAUS5"
"ENSG00000249116",425,"AC025183.1"
"ENSG00000249119",522,"MTND6P4"
"ENSG00000249122",561,"AC105389.1"
"ENSG00000249123",1194,"MICE"
"ENSG00000249125",539,"AC093821.1"
"ENSG00000249127",126,"MTND3P3"
"ENSG00000249128",543,"LINC02215"
"ENSG00000249129",966,"SUDS3P1"
"ENSG00000249131",412,"PSD2-AS1"
"ENSG00000249135",523,"AC116347.2"
"ENSG00000249138",751,"SLED1"
"ENSG00000249139",1156,"EPPIN-WFDC6"
"ENSG00000249140",586,"PRDX2P3"
"ENSG00000249141",600,"AL159163.1"
"ENSG00000249142",1108,"AC074134.1"
"ENSG00000249145",492,"LINC02517"
"ENSG00000249148",472,"AC006445.2"
"ENSG00000249149",881,"AC099522.1"
"ENSG00000249150",553,"AC010267.1"
"ENSG00000249152",616,"LNCPRESS2"
"ENSG00000249153",698,"AC026414.1"
"ENSG00000249156",1088,"AC233724.6"
"ENSG00000249157",300,"AC093259.1"
"ENSG00000249158",6284,"PCDHA11"
"ENSG00000249159",695,"AC091965.1"
"ENSG00000249160",1103,"LINC02213"
"ENSG00000249162",2106,"ADAM20P3"
"ENSG00000249163",849,"AL121809.1"
"ENSG00000249166",415,"AC092336.1"
"ENSG00000249167",482,"SEMA6A-AS2"
"ENSG00000249169",1365,"AC026780.1"
"ENSG00000249170",978,"AC096713.1"
"ENSG00000249171",791,"AC021192.1"
"ENSG00000249173",795,"LINC01093"
"ENSG00000249174",660,"AC106744.1"
"ENSG00000249175",1940,"AC008534.1"
"ENSG00000249176",698,"AC027801.3"
"ENSG00000249177",1372,"MTND4P29"
"ENSG00000249180",565,"AC020900.1"
"ENSG00000249183",276,"SUMO2P4"
"ENSG00000249184",764,"AC107074.1"
"ENSG00000249186",793,"AC140125.3"
"ENSG00000249188",999,"ENPP7P1"
"ENSG00000249189",219,"AC245052.6"
"ENSG00000249191",474,"UBE2V1P12"
"ENSG00000249192",135,"MTND3P25"
"ENSG00000249193",1720,"HSPD1P5"
"ENSG00000249196",2271,"TMEM132D-AS1"
"ENSG00000249197",987,"OR10J9P"
"ENSG00000249198",526,"AC106822.1"
"ENSG00000249199",285,"AC026785.3"
"ENSG00000249200",462,"AC110775.1"
"ENSG00000249201",1761,"CTD-3080P12.3"
"ENSG00000249203",806,"LINC02224"
"ENSG00000249206",595,"GCNT1P2"
"ENSG00000249207",946,"AC079921.1"
"ENSG00000249209",1078,"AP000311.1"
"ENSG00000249210",1002,"GAPDHP38"
"ENSG00000249212",915,"ATP1B1P1"
"ENSG00000249213",1399,"AC079097.1"
"ENSG00000249215",1861,"NCOA4P4"
"ENSG00000249216",435,"AC105389.2"
"ENSG00000249219",508,"AC108199.1"
"ENSG00000249222",799,"ATP5L2"
"ENSG00000249225",467,"AC117460.1"
"ENSG00000249226",1027,"SUCLG2P4"
"ENSG00000249228",1604,"AC068944.1"
"ENSG00000249229",1115,"NAMPTP2"
"ENSG00000249230",298,"CDH12P2"
"ENSG00000249231",1552,"CASC16"
"ENSG00000249234",414,"AC108063.1"
"ENSG00000249235",279,"AC021146.4"
"ENSG00000249236",384,"AC008892.1"
"ENSG00000249237",905,"AL359273.1"
"ENSG00000249238",2561,"BCL9P1"
"ENSG00000249239",933,"AC095059.2"
"ENSG00000249240",1277,"AC069368.1"
"ENSG00000249241",957,"LINC02265"
"ENSG00000249242",3671,"TMEM150C"
"ENSG00000249244",3505,"AC110373.1"
"ENSG00000249245",1877,"NCOA4P3"
"ENSG00000249247",789,"MTCYBP17"
"ENSG00000249249",1218,"AC010226.1"
"ENSG00000249252",907,"AC098829.1"
"ENSG00000249253",424,"AC093004.1"
"ENSG00000249255",755,"PGAM1P9"
"ENSG00000249256",304,"ATP5LP3"
"ENSG00000249257",408,"AC097473.1"
"ENSG00000249258",2292,"AC079193.2"
"ENSG00000249259",2414,"AC027613.1"
"ENSG00000249261",943,"AC109464.2"
"ENSG00000249262",745,"AC112250.1"
"ENSG00000249263",317,"PARP4P3"
"ENSG00000249264",1383,"EEF1A1P9"
"ENSG00000249265",570,"AC113167.1"
"ENSG00000249266",1022,"MTHFD2P6"
"ENSG00000249267",6471,"LINC00939"
"ENSG00000249269",437,"AC093909.2"
"ENSG00000249270",918,"KATNBL1P4"
"ENSG00000249271",879,"HNRNPA1P44"
"ENSG00000249272",705,"UNC93B8"
"ENSG00000249274",1006,"PDLIM1P4"
"ENSG00000249275",812,"AC093817.1"
"ENSG00000249276",339,"AC104119.1"
"ENSG00000249277",257,"AC092436.3"
"ENSG00000249278",436,"AC112249.1"
"ENSG00000249279",1036,"LINC02057"
"ENSG00000249282",253,"AC233724.7"
"ENSG00000249283",1244,"ACTR3BP4"
"ENSG00000249284",1458,"AC095050.2"
"ENSG00000249285",678,"AC114981.1"
"ENSG00000249286",994,"AMD1P3"
"ENSG00000249287",1195,"AC091874.3"
"ENSG00000249288",253,"SLC25A15P5"
"ENSG00000249289",466,"AC010460.1"
"ENSG00000249290",1059,"AC010181.1"
"ENSG00000249293",556,"AC091868.2"
"ENSG00000249295",427,"AC145146.2"
"ENSG00000249297",553,"LINC02174"
"ENSG00000249301",294,"AC108120.2"
"ENSG00000249302",462,"FTH1P24"
"ENSG00000249304",441,"AC104779.1"
"ENSG00000249305",144,"AC048346.1"
"ENSG00000249306",3800,"LINC01411"
"ENSG00000249307",3995,"LINC01088"
"ENSG00000249309",521,"AC020703.1"
"ENSG00000249310",691,"APOBEC3B-AS1"
"ENSG00000249311",1227,"TERF1P3"
"ENSG00000249312",471,"ARL2BPP4"
"ENSG00000249316",564,"AF131216.2"
"ENSG00000249317",479,"AC002460.1"
"ENSG00000249318",438,"AC010468.2"
"ENSG00000249319",922,"AC068533.4"
"ENSG00000249320",578,"AC133963.2"
"ENSG00000249321",928,"OR5H5P"
"ENSG00000249326",1635,"CTD-2194D22.4"
"ENSG00000249328",2455,"AC036214.1"
"ENSG00000249330",549,"AC095060.1"
"ENSG00000249332",822,"AC016651.1"
"ENSG00000249333",375,"AC245452.4"
"ENSG00000249334",640,"AC084048.1"
"ENSG00000249335",499,"AC093523.1"
"ENSG00000249337",758,"SNX18P25"
"ENSG00000249338",589,"HMGB1P47"
"ENSG00000249341",3095,"AC124017.1"
"ENSG00000249343",724,"LINC01333"
"ENSG00000249345",1465,"LINC02405"
"ENSG00000249346",3796,"LINC01016"
"ENSG00000249347",352,"AC073648.2"
"ENSG00000249348",2787,"UGDH-AS1"
"ENSG00000249349",415,"AC114928.1"
"ENSG00000249351",818,"AC096754.1"
"ENSG00000249352",1196,"LINC02198"
"ENSG00000249353",830,"NPM1P27"
"ENSG00000249359",5454,"AC093274.1"
"ENSG00000249360",1064,"AC034232.1"
"ENSG00000249362",652,"LINC02488"
"ENSG00000249363",876,"AC011411.1"
"ENSG00000249364",3250,"AC112206.2"
"ENSG00000249365",451,"AC110009.1"
"ENSG00000249367",389,"FABP5P12"
"ENSG00000249368",274,"AC103851.1"
"ENSG00000249372",334,"ATP6V1G1P6"
"ENSG00000249373",427,"AC093879.2"
"ENSG00000249375",4678,"CASC11"
"ENSG00000249378",3202,"LINC01060"
"ENSG00000249379",547,"AL033397.2"
"ENSG00000249380",823,"AC138853.1"
"ENSG00000249381",539,"LINC00500"
"ENSG00000249382",831,"AC097501.1"
"ENSG00000249383",1723,"LINC02071"
"ENSG00000249386",694,"MTCO2P9"
"ENSG00000249387",121,"KRTAP5-14P"
"ENSG00000249388",528,"AC023794.2"
"ENSG00000249392",558,"AC096588.1"
"ENSG00000249395",1473,"CASC9"
